日期,收盘价,开盘价,最高价,最低价,成交量,涨跌幅,振幅,持仓量,Wind有色指数,上证A股指数,美国:纳斯达克综合指数,美国:标准普尔500指数,标普中国A股质量价值指数,美国:道琼斯工业平均指数,道琼斯全球指数,恒生指数,欧洲证券交易所100指数,标普高盛铝全收益指数,收盘价:沪铝指数
Date,close,open,high,low,volume,pct_chg,swing,oi,wind_nonferrous,sha_ind,nasd_ind,sp500_ind,sp_cna_ind,dj_ind_ind,dj_glo_ind,hs_ind,eu100_ind,sp_al_ind,sh_al_ind
2021-04-29,2413.5000,2400.0000,2433.0000,2400.0000,15983.0000,0.5835,1.3750,4183.0000,1779.86 ,3642.23 ,14082.55 ,4211.47 ,7051.71 ,34060.36 ,543.85 ,29303.26 ,1235.02 ,63.26 ,18856.97 
2021-04-30,2420.5000,2414.0000,2440.0000,2392.5000,14437.0000,0.1448,1.9681,3747.0000,1776.71 ,3612.81 ,13962.68 ,4181.17 ,6968.12 ,33874.85 ,539.07 ,28724.88 ,1228.38 ,62.71 ,18979.41 
2021-05-01,2420.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3747.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-02,2420.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3747.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,538.95 ,#N/A,#N/A,#N/A,#N/A
2021-05-03,2420.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3747.0000,#N/A,#N/A,13895.12 ,4192.66 ,#N/A,34113.23 ,540.10 ,28357.54 ,1235.44 ,62.71 ,#N/A
2021-05-04,2429.0000,2421.0000,2441.5000,2421.0000,14001.0000,1.3350,0.8469,3107.0000,#N/A,#N/A,13633.50 ,4164.66 ,#N/A,34133.03 ,535.70 ,28557.14 ,1218.10 ,63.50 ,#N/A
2021-05-05,2447.5000,2430.0000,2448.0000,2428.0000,11160.0000,0.8031,0.8234,3088.0000,#N/A,#N/A,13582.42 ,4167.59 ,#N/A,34230.34 ,537.17 ,28417.98 ,1238.81 ,63.91 ,#N/A
2021-05-06,2510.0000,2445.0000,2516.0000,2440.0000,18850.0000,2.6795,3.1052,5197.0000,1807.65 ,3606.97 ,13632.84 ,4201.62 ,6934.24 ,34548.53 ,540.44 ,28637.46 ,1240.10 ,65.06 ,19365.97 
2021-05-07,2532.0000,2508.0000,2550.5000,2505.5000,21534.0000,1.7480,1.7928,7665.0000,1842.07 ,3583.46 ,13752.24 ,4232.60 ,6862.21 ,34777.76 ,545.38 ,28610.65 ,1248.14 ,66.40 ,19845.36 
2021-05-08,2532.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7665.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-09,2532.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7665.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,545.72 ,#N/A,#N/A,#N/A,#N/A
2021-05-10,2529.5000,2542.0000,2603.0000,2505.0000,30103.0000,-0.4134,3.8705,5522.0000,1892.21 ,3593.00 ,13401.86 ,4188.43 ,6850.32 ,34742.82 ,542.67 ,28595.66 ,1243.63 ,66.14 ,20402.16 
2021-05-11,2533.0000,2534.0000,2583.0000,2518.5000,21092.0000,0.0790,2.5499,4304.0000,1856.38 ,3607.53 ,13389.43 ,4152.10 ,6858.46 ,34269.16 ,536.40 ,28013.81 ,1219.76 ,65.85 ,19923.51 
2021-05-12,2496.0000,2534.0000,2547.0000,2476.5000,4259.0000,-0.9917,2.7833,4622.0000,1874.26 ,3629.45 ,13031.68 ,4063.04 ,6925.38 ,33587.66 ,527.17 ,28231.04 ,1220.08 ,64.77 ,19966.39 
2021-05-13,2454.0000,2493.0000,2512.5000,2423.5000,28527.0000,-1.0683,3.5657,4995.0000,1843.12 ,3594.66 ,13124.99 ,4112.50 ,6890.20 ,34021.45 ,528.24 ,27718.67 ,1220.46 ,63.98 ,19635.96 
2021-05-14,2446.5000,2450.0000,2476.0000,2407.0000,22599.0000,-0.2040,2.8117,50864.0000,1814.69 ,3658.48 ,13429.98 ,4173.85 ,6985.34 ,34382.13 ,536.42 ,28027.57 ,1237.89 ,64.27 ,19284.40 
2021-05-15,2446.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50864.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-16,2446.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50864.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,536.56 ,#N/A,#N/A,#N/A,#N/A
2021-05-17,2496.5000,2451.0000,2516.5000,2445.0000,17456.0000,1.3601,2.9225,4317.0000,1829.06 ,3687.05 ,13379.05 ,4163.29 ,7044.17 ,34327.79 ,535.92 ,28194.09 ,1234.69 ,65.21 ,19666.13 
2021-05-18,2466.0000,2504.0000,2517.5000,2463.5000,14496.0000,-1.3205,2.1630,57392.0000,1853.96 ,3699.00 ,13303.64 ,4127.83 ,7038.35 ,34060.66 ,536.50 ,28593.81 ,1233.80 ,64.65 ,19688.53 
2021-05-19,2429.5000,2462.0000,2482.0000,2402.0000,23099.0000,-1.9572,3.2441,4735.0000,1817.64 ,3680.08 ,13299.74 ,4115.68 ,6999.83 ,33896.04 ,533.28 ,#N/A,1215.27 ,63.00 ,19259.04 
2021-05-20,2372.0000,2426.5000,2440.0000,2333.0000,17471.0000,-1.7805,4.4042,3862.0000,1801.16 ,3675.96 ,13535.74 ,4159.12 ,7033.99 ,34084.15 ,538.08 ,28450.29 ,1232.28 ,62.49 ,19109.87 
2021-05-21,2379.5000,2375.0000,2450.0000,2344.5000,31135.0000,-0.6886,4.4477,47.0000,1766.32 ,3654.54 ,13470.99 ,4155.86 ,7024.50 ,34207.84 ,538.41 ,28458.44 ,1238.92 ,61.81 ,18683.51 
2021-05-22,2379.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-23,2379.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,538.27 ,#N/A,#N/A,#N/A,#N/A
2021-05-24,2390.0000,2378.5000,2404.5000,2304.5000,29374.0000,0.8439,4.2026,7555.0000,1747.47 ,3665.78 ,13661.17 ,4197.05 ,7058.06 ,34393.98 ,541.94 ,28412.26 ,1243.90 ,62.23 ,18069.14 
2021-05-25,2385.5000,2393.0000,2397.0000,2352.0000,15391.0000,-0.0628,1.8828,3191.0000,1765.07 ,3753.99 ,13657.17 ,4188.13 ,7134.35 ,34312.46 ,542.70 ,28910.86 ,1243.74 ,61.81 ,18350.42 
2021-05-26,2413.5000,2380.5000,2416.0000,2369.0000,12176.0000,1.7496,1.9702,2999.0000,1759.11 ,3766.58 ,13738.00 ,4195.99 ,7183.92 ,34323.05 ,543.83 ,29166.01 ,1243.42 ,62.58 ,18185.63 
2021-05-27,2486.5000,2413.0000,2489.0000,2400.5000,18029.0000,3.5179,3.6669,4088.0000,1770.35 ,3782.87 ,13736.28 ,4200.88 ,7221.95 ,34464.64 ,544.28 ,29113.20 ,1247.07 ,64.66 ,18458.60 
2021-05-28,2506.0000,2481.0000,2507.5000,2427.0000,22602.0000,1.0077,3.2375,3.0000,1808.64 ,3774.39 ,13748.74 ,4204.11 ,7141.19 ,34529.45 ,546.07 ,29124.41 ,1256.60 ,64.71 ,18651.54 
2021-05-29,2506.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-30,2506.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,546.28 ,#N/A,#N/A,#N/A,#N/A
2021-05-31,2506.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0000,1819.70 ,3789.79 ,#N/A,#N/A,7162.62 ,#N/A,546.23 ,29151.80 ,1248.93 ,#N/A,18812.02 
2021-06-01,2482.0000,2501.0000,2508.0000,2461.5000,18131.0000,-0.0403,1.8555,5278.0000,1822.35 ,3799.47 ,13736.48 ,4202.04 ,7186.74 ,34575.31 ,548.18 ,29468.00 ,1258.58 ,64.32 ,18868.22 
2021-06-02,2435.0000,2480.0000,2484.5000,2432.5000,14484.0000,-1.3771,2.0951,4867.0000,1809.99 ,3770.49 ,13756.33 ,4208.12 ,7129.50 ,34600.38 ,548.69 ,29297.62 ,1263.62 ,63.68 ,18598.70 
2021-06-03,2405.0000,2440.0000,2453.5000,2390.5000,11599.0000,-1.5957,2.5873,3163.0000,1792.27 ,3756.84 ,13614.51 ,4192.85 ,7098.73 ,34577.04 ,546.37 ,28966.03 ,1259.13 ,62.64 ,18417.15 
2021-06-04,2455.0000,2407.0000,2459.5000,2396.0000,11436.0000,2.0790,2.6403,4.0000,1755.09 ,3764.90 ,13814.49 ,4229.89 ,7137.74 ,34756.39 ,550.07 ,28918.10 ,1262.79 ,63.97 ,18272.53 
2021-06-05,2455.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-06-06,2455.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,550.07 ,#N/A,#N/A,#N/A,#N/A
2021-06-07,2420.5000,2455.0000,2462.5000,2416.0000,12493.0000,-1.4053,1.8941,2877.0000,1759.55 ,3773.00 ,13881.72 ,4226.52 ,7161.81 ,34630.24 ,550.70 ,28787.28 ,1266.80 ,63.17 ,18426.09 
2021-06-08,2449.5000,2422.0000,2454.5000,2411.5000,11834.0000,0.9687,1.7765,3233.0000,1758.53 ,3752.57 ,13924.91 ,4227.26 ,7094.56 ,34599.82 ,550.90 ,28781.38 ,1268.46 ,63.94 ,18250.86 
2021-06-09,2451.5000,2451.0000,2463.0000,2437.5000,10589.0000,-0.0408,1.0410,3369.0000,1771.29 ,3764.40 ,13911.75 ,4219.55 ,7065.80 ,34447.14 ,549.72 ,28742.63 ,1271.73 ,64.11 ,18381.43 
2021-06-10,2478.0000,2456.0000,2478.5000,2410.0000,15124.0000,0.7932,2.7942,3663.0000,1765.89 ,3784.79 ,14020.33 ,4239.18 ,7080.96 ,34466.24 ,551.93 ,28738.88 ,1270.86 ,64.56 ,18420.22 
2021-06-11,2462.0000,2473.0000,2505.0000,2460.0000,14674.0000,-0.5654,1.8160,91242.0000,1794.12 ,3762.65 ,14069.42 ,4247.44 ,6991.56 ,34479.60 ,552.68 ,28842.13 ,1279.72 ,64.22 ,19156.16 
2021-06-12,2462.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91242.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-06-13,2462.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91242.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,552.61 ,#N/A,#N/A,#N/A,#N/A
2021-06-14,2488.5000,2465.0000,2497.0000,2464.5000,9642.0000,0.9738,1.3201,0.0000,#N/A,#N/A,14174.14 ,4255.15 ,#N/A,34393.75 ,553.65 ,#N/A,1283.31 ,64.98 ,#N/A
2021-06-15,2450.0000,2490.0000,2491.5000,2440.0000,13511.0000,-1.7642,2.0695,96415.0000,1759.97 ,3727.86 ,14072.86 ,4246.59 ,6945.31 ,34299.33 ,552.87 ,28638.53 ,1284.71 ,64.29 ,18922.59 
2021-06-16,2474.0000,2451.0000,2476.0000,2427.0000,13364.0000,0.2837,2.0000,3738.0000,1722.26 ,3687.76 ,14039.68 ,4223.70 ,6869.91 ,34033.67 ,551.06 ,28436.84 ,1289.02 ,64.36 ,18561.10 
2021-06-17,2365.0000,2458.5000,2463.0000,2352.0000,21978.0000,-4.2316,4.4867,4742.0000,1729.69 ,3695.43 ,14161.35 ,4221.86 ,6867.81 ,33823.45 ,548.30 ,28558.59 ,1291.31 ,62.55 ,18676.63 
2021-06-18,2385.5000,2378.5000,2409.0000,2368.5000,16709.0000,-0.6042,1.7125,5.0000,1697.12 ,3694.91 ,14030.38 ,4166.45 ,6874.62 ,33290.08 ,541.54 ,28801.27 ,1268.39 ,62.17 ,18363.95 
2021-06-19,2385.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-06-20,2385.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,541.52 ,#N/A,#N/A,#N/A,#N/A
2021-06-21,2402.0000,2381.0000,2413.5000,2355.0000,12960.0000,0.7128,2.4523,2365.0000,1682.51 ,3699.21 ,14141.48 ,4224.79 ,6949.18 ,33876.97 ,545.28 ,28489.00 ,1275.30 ,62.61 ,18253.73 
2021-06-22,2426.0000,2402.5000,2429.0000,2393.0000,12287.0000,0.9361,1.4988,2397.0000,1709.12 ,3728.84 ,14253.27 ,4246.44 ,6948.94 ,33945.58 ,548.20 ,28309.76 ,1278.21 ,63.14 ,18599.91 
2021-06-23,2434.0000,2427.5000,2443.0000,2412.0000,11139.0000,0.3711,1.2778,2808.0000,1732.30 ,3738.07 ,14271.73 ,4241.84 ,6968.59 ,33874.24 ,548.40 ,28817.07 ,1268.85 ,63.52 ,18694.73 
2021-06-24,2440.0000,2434.0000,2445.0000,2410.0000,13577.0000,0.0205,1.4380,3486.0000,1730.80 ,3738.48 ,14369.71 ,4266.49 ,6926.98 ,34196.82 ,551.16 ,28882.46 ,1283.01 ,63.59 ,18628.53 
2021-06-25,2494.5000,2440.0000,2498.0000,2435.5000,21127.0000,2.2336,2.5615,120.0000,1744.44 ,3781.40 ,14360.39 ,4280.70 ,6976.97 ,34433.84 ,553.90 ,29288.22 ,1282.90 ,64.85 ,18926.98 
2021-06-26,2494.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-06-27,2494.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,553.91 ,#N/A,#N/A,#N/A,#N/A
2021-06-28,2531.0000,2490.5000,2544.0000,2471.0000,15925.0000,1.8101,2.9264,4174.0000,1740.23 ,3780.16 ,14500.51 ,4290.61 ,7096.47 ,34283.27 ,553.61 ,29268.30 ,1273.06 ,64.96 ,18890.81 
2021-06-29,2532.0000,2525.0000,2555.0000,2509.0000,16239.0000,1.6867,1.8175,4453.0000,1731.53 ,3745.31 ,14528.33 ,4291.80 ,7051.41 ,34292.29 ,553.15 ,28994.10 ,1275.94 ,66.60 ,18814.75 
2021-06-30,2523.0000,2543.5000,2559.0000,2494.0000,18618.0000,-1.1170,2.5671,2782.0000,1744.33 ,3764.20 ,14503.95 ,4297.50 ,7100.28 ,34502.51 ,551.83 ,28827.95 ,1264.63 ,65.87 ,18797.04 
2021-07-01,2509.0000,2523.0000,2526.0000,2491.5000,12167.0000,-0.5746,1.3674,3091.0000,1731.04 ,3761.68 ,14522.38 ,4319.94 ,7080.87 ,34633.53 ,553.12 ,#N/A,1270.95 ,65.52 ,18621.84 
2021-07-02,2557.5000,2507.5000,2564.5000,2506.0000,12599.0000,1.8113,2.3316,2067.0000,1734.52 ,3688.20 ,14639.33 ,4352.34 ,7058.46 ,34786.35 ,555.24 ,28310.42 ,1273.19 ,66.85 ,18872.01 
2021-07-03,2557.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2067.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-07-04,2557.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2067.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,555.83 ,#N/A,#N/A,#N/A,#N/A
2021-07-05,2558.0000,2560.0000,2581.5000,2544.5000,8808.0000,-0.1561,1.4467,2628.0000,1766.19 ,3704.44 ,#N/A,#N/A,7065.53 ,#N/A,556.02 ,28143.50 ,1273.49 ,#N/A,19238.12 
2021-07-06,2506.0000,2558.0000,2564.0000,2500.0000,14643.0000,-1.9562,2.5020,3693.0000,1777.79 ,3700.12 ,14663.64 ,4343.54 ,7057.01 ,34577.37 ,554.16 ,28072.86 ,1264.43 ,65.92 ,19107.87 
2021-07-07,2487.5000,2504.0000,2533.0000,2484.0000,17204.0000,-1.6798,1.9553,2994.0000,1754.52 ,3724.73 ,14665.06 ,4358.13 ,7167.55 ,34681.79 ,554.72 ,27960.62 ,1270.85 ,65.10 ,18925.34 
2021-07-08,2450.5000,2488.0000,2492.0000,2432.0000,16601.0000,-1.9604,2.4121,3477.0000,1748.91 ,3695.14 ,14559.79 ,4320.82 ,7131.35 ,34421.93 ,549.13 ,27153.13 ,1244.93 ,63.58 ,18751.76 
2021-07-09,2494.0000,2453.5000,2511.5000,2453.5000,12919.0000,2.1294,2.3669,0.0000,1759.39 ,3693.64 ,14701.92 ,4369.55 ,7140.59 ,34870.16 ,554.28 ,27344.54 ,1265.84 ,65.10 ,18862.13 
2021-07-10,2494.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-07-11,2494.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,554.55 ,#N/A,#N/A,#N/A,#N/A
2021-07-12,2494.0000,2499.5000,2508.5000,2466.5000,13050.0000,-0.2998,1.6840,4511.0000,1757.99 ,3718.52 ,14733.24 ,4384.63 ,7265.08 ,34996.18 ,557.16 ,27515.24 ,1273.26 ,64.81 ,19033.86 
2021-07-13,2538.0000,2492.5000,2547.0000,2480.0000,15883.0000,1.9482,2.6864,4438.0000,1769.04 ,3738.09 ,14677.65 ,4369.21 ,7371.55 ,34888.79 ,556.16 ,27963.41 ,1275.32 ,66.06 ,19233.37 
2021-07-14,2517.0000,2537.0000,2537.0000,2514.0000,8729.0000,-0.7296,0.9062,2689.0000,1766.66 ,3698.17 ,14644.95 ,4374.30 ,7323.65 ,34933.23 ,555.76 ,27787.46 ,1276.01 ,65.77 ,19484.53 
2021-07-15,2511.0000,2520.5000,2538.0000,2502.5000,11458.0000,-0.5545,1.4104,2807.0000,1767.95 ,3736.05 ,14543.13 ,4360.03 ,7308.80 ,34987.02 ,553.83 ,27996.27 ,1263.83 ,65.58 ,19384.26 
2021-07-16,2487.0000,2511.0000,2529.0000,2484.0000,10135.0000,-1.2311,1.7921,45752.0000,1784.66 ,3709.49 ,14427.24 ,4327.16 ,7242.52 ,34687.85 ,550.42 ,28004.68 ,1258.67 ,64.81 ,19457.16 
2021-07-17,2487.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45752.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-07-18,2487.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45752.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,550.32 ,#N/A,#N/A,#N/A,#N/A
2021-07-19,2420.0000,2487.0000,2495.0000,2416.0000,17803.0000,-2.7527,3.1765,4799.0000,1779.10 ,3709.40 ,14274.98 ,4258.49 ,7240.98 ,33962.04 ,541.52 ,27489.78 ,1228.75 ,63.14 ,19268.89 
2021-07-20,2448.0000,2422.0000,2471.0000,2421.5000,20132.0000,0.9276,2.0455,53838.0000,1753.16 ,3706.99 ,14498.88 ,4323.06 ,7215.14 ,34511.99 ,545.92 ,27259.25 ,1235.13 ,64.22 ,19080.77 
2021-07-21,2457.5000,2450.0000,2465.0000,2424.5000,13903.0000,-0.3245,1.6544,4371.0000,1741.90 ,3734.07 ,14631.95 ,4358.69 ,7273.85 ,34798.00 ,551.02 ,27224.58 ,1257.91 ,63.91 ,18880.62 
2021-07-22,2465.5000,2455.0000,2489.0000,2448.5000,11730.0000,0.4891,1.6480,3655.0000,1763.08 ,3746.72 ,14684.60 ,4367.48 ,7278.21 ,34823.35 ,553.16 ,27723.84 ,1265.13 ,64.68 ,19123.90 
2021-07-23,2508.5000,2470.0000,2510.0000,2470.0000,10416.0000,1.0270,1.6224,38.0000,1793.50 ,3721.18 ,14836.99 ,4411.79 ,7165.94 ,35061.55 ,556.23 ,27321.98 ,1279.86 ,65.20 ,19345.66 
2021-07-24,2508.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-07-25,2508.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,556.34 ,#N/A,#N/A,#N/A,#N/A
2021-07-26,2504.5000,2510.5000,2526.0000,2481.0000,14659.0000,0.0799,1.7939,3356.0000,1808.86 ,3634.17 ,14840.71 ,4422.30 ,6941.78 ,35144.31 ,555.99 ,26192.32 ,1276.46 ,65.60 ,19533.00 
2021-07-27,2485.0000,2505.0000,2525.0000,2479.5000,12637.0000,-1.3497,1.8167,3149.0000,1819.03 ,3543.69 ,14660.58 ,4401.46 ,6770.67 ,35058.52 ,552.90 ,25086.43 ,1265.30 ,64.94 ,19535.07 
2021-07-28,2521.0000,2487.0000,2544.5000,2476.0000,14846.0000,1.2450,2.7565,5132.0000,1818.26 ,3523.18 ,14762.58 ,4400.64 ,6702.64 ,34930.93 ,553.87 ,25473.88 ,1281.47 ,66.24 ,19369.59 
2021-07-29,2596.5000,2523.0000,2596.5000,2518.0000,16436.0000,2.3453,3.1138,4296.0000,1824.35 ,3575.77 ,14778.26 ,4419.15 ,6890.31 ,35084.53 ,558.47 ,26315.32 ,1287.78 ,67.85 ,19674.87 
2021-07-30,2597.5000,2594.5000,2642.0000,2582.0000,22931.0000,0.2315,2.3108,2085.0000,1831.13 ,3560.74 ,14672.68 ,4395.26 ,6920.88 ,34935.47 ,554.49 ,25961.03 ,1281.19 ,67.64 ,20073.19 
2021-07-31,2597.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2085.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-08-01,2597.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2085.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,554.51 ,#N/A,#N/A,#N/A,#N/A
2021-08-02,2613.0000,2600.0000,2632.0000,2597.0000,13681.0000,0.8880,1.3474,0.0000,1825.69 ,3630.92 ,14681.07 ,4387.16 ,7056.15 ,34838.16 ,556.79 ,26235.80 ,1293.11 ,68.16 ,19941.67 
2021-08-03,2588.5000,2613.0000,2617.5000,2583.0000,14828.0000,-1.0134,1.3203,0.0000,1765.75 ,3613.82 ,14761.29 ,4423.15 ,7057.17 ,35116.40 ,558.99 ,26194.82 ,1295.59 ,67.39 ,19720.52 
2021-08-04,2562.5000,2586.0000,2595.5000,2562.0000,10404.0000,-0.9087,1.2942,0.0000,1794.31 ,3644.44 ,14780.53 ,4402.66 ,7149.04 ,34792.67 ,558.45 ,26426.55 ,1302.18 ,66.86 ,19763.95 
2021-08-05,2586.5000,2566.0000,2596.0000,2565.5000,9441.0000,0.7793,1.1902,2566.0000,1779.34 ,3633.24 ,14895.12 ,4429.10 ,7055.34 ,35064.25 ,560.82 ,26204.69 ,1308.22 ,67.41 ,19752.70 
2021-08-06,2583.5000,2587.5000,2624.0000,2574.5000,11423.0000,-0.1739,1.9138,0.0000,1801.04 ,3624.48 ,14835.76 ,4436.52 ,7079.26 ,35208.51 ,559.73 ,26179.40 ,1311.81 ,67.10 ,19913.40 
2021-08-07,2583.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-08-08,2583.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,559.77 ,#N/A,#N/A,#N/A,#N/A
2021-08-09,2554.0000,2574.5000,2597.0000,2538.0000,15254.0000,-0.9310,2.2837,3097.0000,1779.68 ,3662.65 ,14860.18 ,4432.35 ,7189.89 ,35101.85 ,559.54 ,26283.40 ,1314.21 ,66.33 ,19895.81 
2021-08-10,2586.0000,2554.0000,2592.0000,2551.5000,13975.0000,1.4515,1.5857,4340.0000,1791.18 ,3699.68 ,14788.09 ,4436.75 ,7203.77 ,35264.67 ,560.16 ,26605.62 ,1319.80 ,66.96 ,19934.73 
2021-08-11,2585.0000,2584.5000,2594.0000,2574.0000,9067.0000,0.4078,0.7734,2486.0000,1798.14 ,3702.51 ,14765.13 ,4447.70 ,7232.95 ,35484.97 ,561.83 ,26660.16 ,1324.71 ,67.26 ,20089.00 
2021-08-12,2575.0000,2585.5000,2607.5000,2567.0000,10897.0000,-0.4061,1.5667,4683.0000,1815.96 ,3694.23 ,14816.26 ,4460.83 ,7290.43 ,35499.85 ,562.42 ,26517.82 ,1327.49 ,67.16 ,20070.99 
2021-08-13,2611.0000,2577.5000,2622.5000,2574.0000,11454.0000,1.1036,1.8835,60305.0000,1805.47 ,3685.34 ,14822.90 ,4468.00 ,7332.10 ,35515.38 ,563.31 ,26391.62 ,1327.64 ,67.59 ,20112.88 
2021-08-14,2611.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60305.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-08-15,2611.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60305.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,563.47 ,#N/A,#N/A,#N/A,#N/A
2021-08-16,2604.5000,2611.0000,2629.5000,2591.0000,13405.0000,0.1731,1.4745,3845.0000,1799.46 ,3686.44 ,14793.76 ,4479.71 ,7331.23 ,35625.40 ,562.01 ,26181.46 ,1316.40 ,67.64 ,20135.38 
2021-08-17,2576.0000,2604.5000,2638.0000,2569.5000,18211.0000,-0.9992,2.6301,63576.0000,1812.45 ,3612.65 ,14656.18 ,4448.08 ,7134.72 ,35343.28 ,557.54 ,25745.87 ,1313.42 ,67.58 ,20508.01 
2021-08-18,2563.0000,2586.5000,2605.0000,2551.5000,15308.0000,-1.4041,2.0769,3566.0000,1785.11 ,3652.81 ,14525.91 ,4400.27 ,7174.55 ,34960.69 ,554.72 ,25867.01 ,1308.69 ,66.46 ,20187.97 
2021-08-19,2544.0000,2567.0000,2572.0000,2516.0000,20483.0000,-0.4305,2.1849,3583.0000,1754.56 ,3632.14 ,14541.79 ,4405.80 ,7220.13 ,34894.12 ,550.55 ,25316.33 ,1282.43 ,66.20 ,19955.09 
2021-08-20,2555.0000,2544.5000,2580.0000,2541.5000,12958.0000,0.3732,1.5134,0.0000,1751.27 ,3592.03 ,14714.66 ,4441.67 ,7216.51 ,35120.08 ,552.43 ,24849.72 ,1288.28 ,66.22 ,20104.63 
